N,NPfix,envs,germs,hards,pA,pGermBH,pGermWT,bankLength,wA,wB,site
46.0,0.0,ed,gs,hs,0.75,0.224,0.75,3,1.848,0.152,EC
100.0,0.0,ed,gs,hs,0.75,0.224,0.75,3,1.848,0.152,EC
215.0,0.0,ed,gs,hs,0.75,0.224,0.75,3,1.848,0.152,EC
464.0,0.0,ed,gs,hs,0.75,0.224,0.75,3,1.848,0.152,EC
1000.0,0.0,ed,gs,hs,0.75,0.224,0.75,3,1.848,0.152,EC
1.0,1.0,es,gs,hs,0.25,0.224,0.75,7,1.848,0.152,EC
2.0,0.25464,es,gs,hs,0.25,0.224,0.75,7,1.848,0.152,EC
4.0,0.09788,es,gs,hs,0.25,0.224,0.75,7,1.848,0.152,EC
10.0,0.0009,es,gs,hs,0.25,0.224,0.75,7,1.848,0.152,EC
21.0,0.0,es,gs,hs,0.25,0.224,0.75,7,1.848,0.152,EC
46.0,0.0,es,gs,hs,0.25,0.224,0.75,7,1.848,0.152,EC
100.0,0.0,es,gs,hs,0.25,0.224,0.75,7,1.848,0.152,EC
215.0,0.0,es,gs,hs,0.25,0.224,0.75,7,1.848,0.152,EC
464.0,0.0,es,gs,hs,0.25,0.224,0.75,7,1.848,0.152,EC
1000.0,0.0,es,gs,hs,0.25,0.224,0.75,7,1.848,0.152,EC
1.0,1.0,es,gs,hs,1.0,0.224,0.224,3,1.848,0.152,EC
2.0,0.77228,es,gs,hs,1.0,0.224,0.224,3,1.848,0.152,EC
4.0,0.46684,es,gs,hs,1.0,0.224,0.224,3,1.848,0.152,EC
10.0,0.0214,es,gs,hs,1.0,0.224,0.224,3,1.848,0.152,EC
21.0,0.41874,es,gs,hs,1.0,0.224,0.224,3,1.848,0.152,EC
46.0,0.6624,es,gs,hs,1.0,0.224,0.224,3,1.848,0.152,EC
100.0,0.832,es,gs,hs,1.0,0.224,0.224,3,1.848,0.152,EC
215.0,0.98685,es,gs,hs,1.0,0.224,0.224,3,1.848,0.152,EC
464.0,0.9512,es,gs,hs,1.0,0.224,0.224,3,1.848,0.152,EC
1000.0,1.08,es,gs,hs,1.0,0.224,0.224,3,1.848,0.152,EC
1.0,1.0,es,gs,hs,1.0,0.224,1.0,3,1.848,0.152,EC
2.0,0.44996,es,gs,hs,1.0,0.224,1.0,3,1.848,0.152,EC
4.0,0.09668,es,gs,hs,1.0,0.224,1.0,3,1.848,0.152,EC
10.0,0.0001,es,gs,hs,1.0,0.224,1.0,3,1.848,0.152,EC
21.0,0.0,es,gs,hs,1.0,0.224,1.0,3,1.848,0.152,EC
46.0,0.0,es,gs,hs,1.0,0.224,1.0,3,1.848,0.152,EC
100.0,0.0,es,gs,hs,1.0,0.224,1.0,3,1.848,0.152,EC
215.0,0.0,es,gs,hs,1.0,0.224,1.0,3,1.848,0.152,EC
464.0,0.0,es,gs,hs,1.0,0.224,1.0,3,1.848,0.152,EC
1000.0,0.0,es,gs,hs,1.0,0.224,1.0,3,1.848,0.152,EC
1.0,1.0,es,gs,hs,0.25,0.224,0.5,7,1.848,0.152,EC
2.0,0.26004,es,gs,hs,0.25,0.224,0.5,7,1.848,0.152,EC
4.0,0.10272,es,gs,hs,0.25,0.224,0.5,7,1.848,0.152,EC
10.0,0.0003,es,gs,hs,0.25,0.224,0.5,7,1.848,0.152,EC
21.0,0.0,es,gs,hs,0.25,0.224,0.5,7,1.848,0.152,EC
46.0,0.0,es,gs,hs,0.25,0.224,0.5,7,1.848,0.152,EC
100.0,0.0,es,gs,hs,0.25,0.224,0.5,7,1.848,0.152,EC
215.0,0.0,es,gs,hs,0.25,0.224,0.5,7,1.848,0.152,EC
464.0,0.0,es,gs,hs,0.25,0.224,0.5,7,1.848,0.152,EC
1000.0,0.0,es,gs,hs,0.25,0.224,0.5,7,1.848,0.152,EC
1.0,1.0,es,gs,hs,1.0,0.224,0.5,5,1.848,0.152,EC
2.0,0.82108,es,gs,hs,1.0,0.224,0.5,5,1.848,0.152,EC
4.0,0.2732,es,gs,hs,1.0,0.224,0.5,5,1.848,0.152,EC
10.0,0.0063,es,gs,hs,1.0,0.224,0.5,5,1.848,0.152,EC
21.0,0.00021,es,gs,hs,1.0,0.224,0.5,5,1.848,0.152,EC
46.0,0.0,es,gs,hs,1.0,0.224,0.5,5,1.848,0.152,EC
100.0,0.0,es,gs,hs,1.0,0.224,0.5,5,1.848,0.152,EC
215.0,0.0,es,gs,hs,1.0,0.224,0.5,5,1.848,0.152,EC
464.0,0.0,es,gs,hs,1.0,0.224,0.5,5,1.848,0.152,EC
1000.0,0.0,es,gs,hs,1.0,0.224,0.5,5,1.848,0.152,EC
1.0,1.0,ed,gs,hs,0.25,0.224,0.224,5,1.848,0.152,EC
2.0,0.45342,ed,gs,hs,0.25,0.224,0.224,5,1.848,0.152,EC
4.0,0.2238,ed,gs,hs,0.25,0.224,0.224,5,1.848,0.152,EC
10.0,0.0027999999999999,ed,gs,hs,0.25,0.224,0.224,5,1.848,0.152,EC
21.0,0.0,ed,gs,hs,0.25,0.224,0.224,5,1.848,0.152,EC
46.0,0.0,ed,gs,hs,0.25,0.224,0.224,5,1.848,0.152,EC
100.0,0.0,ed,gs,hs,0.25,0.224,0.224,5,1.848,0.152,EC
215.0,0.0,ed,gs,hs,0.25,0.224,0.224,5,1.848,0.152,EC
464.0,0.0,ed,gs,hs,0.25,0.224,0.224,5,1.848,0.152,EC
1000.0,0.0,ed,gs,hs,0.25,0.224,0.224,5,1.848,0.152,EC
1.0,1.0,ed,gs,hs,0.5,0.224,0.5,7,1.848,0.152,EC
2.0,0.5113,ed,gs,hs,0.5,0.224,0.5,7,1.848,0.152,EC
4.0,0.24848,ed,gs,hs,0.5,0.224,0.5,7,1.848,0.152,EC
10.0,0.0051,ed,gs,hs,0.5,0.224,0.5,7,1.848,0.152,EC
21.0,0.0,ed,gs,hs,0.5,0.224,0.5,7,1.848,0.152,EC
46.0,0.0,ed,gs,hs,0.5,0.224,0.5,7,1.848,0.152,EC
100.0,0.0,ed,gs,hs,0.5,0.224,0.5,7,1.848,0.152,EC
215.0,0.0,ed,gs,hs,0.5,0.224,0.5,7,1.848,0.152,EC
464.0,0.0,ed,gs,hs,0.5,0.224,0.5,7,1.848,0.152,EC
1000.0,0.0,ed,gs,hs,0.5,0.224,0.5,7,1.848,0.152,EC
1.0,1.0,ed,gs,hs,0.0,0.224,0.5,5,1.848,0.152,EC
2.0,0.41996,ed,gs,hs,0.0,0.224,0.5,5,1.848,0.152,EC
4.0,0.19592,ed,gs,hs,0.0,0.224,0.5,5,1.848,0.152,EC
10.0,0.0024,ed,gs,hs,0.0,0.224,0.5,5,1.848,0.152,EC
21.0,0.0,ed,gs,hs,0.0,0.224,0.5,5,1.848,0.152,EC
46.0,0.0,ed,gs,hs,0.0,0.224,0.5,5,1.848,0.152,EC
100.0,0.0,ed,gs,hs,0.0,0.224,0.5,5,1.848,0.152,EC
215.0,0.0,ed,gs,hs,0.0,0.224,0.5,5,1.848,0.152,EC
464.0,0.0,ed,gs,hs,0.0,0.224,0.5,5,1.848,0.152,EC
1000.0,0.0,ed,gs,hs,0.0,0.224,0.5,5,1.848,0.152,EC
1.0,1.0,ed,gs,hs,1.0,0.224,0.75,5,1.848,0.152,EC
2.0,0.45424,ed,gs,hs,1.0,0.224,0.75,5,1.848,0.152,EC
4.0,0.19704,ed,gs,hs,1.0,0.224,0.75,5,1.848,0.152,EC
10.0,0.0037,ed,gs,hs,1.0,0.224,0.75,5,1.848,0.152,EC
21.0,0.0,ed,gs,hs,1.0,0.224,0.75,5,1.848,0.152,EC
46.0,0.0,ed,gs,hs,1.0,0.224,0.75,5,1.848,0.152,EC
100.0,0.0,ed,gs,hs,1.0,0.224,0.75,5,1.848,0.152,EC
215.0,0.0,ed,gs,hs,1.0,0.224,0.75,5,1.848,0.152,EC
464.0,0.0,ed,gs,hs,1.0,0.224,0.75,5,1.848,0.152,EC
1000.0,0.0,ed,gs,hs,1.0,0.224,0.75,5,1.848,0.152,EC
1.0,1.0,ed,gs,hs,1.0,0.224,0.224,3,1.848,0.152,EC
2.0,0.40838,ed,gs,hs,1.0,0.224,0.224,3,1.848,0.152,EC
4.0,0.19432,ed,gs,hs,1.0,0.224,0.224,3,1.848,0.152,EC
10.0,0.0029999999999999,ed,gs,hs,1.0,0.224,0.224,3,1.848,0.152,EC
21.0,0.0,ed,gs,hs,1.0,0.224,0.224,3,1.848,0.152,EC
46.0,0.0,ed,gs,hs,1.0,0.224,0.224,3,1.848,0.152,EC
100.0,0.0,ed,gs,hs,1.0,0.224,0.224,3,1.848,0.152,EC
215.0,0.0,ed,gs,hs,1.0,0.224,0.224,3,1.848,0.152,EC
464.0,0.0,ed,gs,hs,1.0,0.224,0.224,3,1.848,0.152,EC
1000.0,0.0,ed,gs,hs,1.0,0.224,0.224,3,1.848,0.152,EC
1.0,1.0,ed,gs,hs,0.0,0.224,1.0,3,1.848,0.152,EC
2.0,0.34836,ed,gs,hs,0.0,0.224,1.0,3,1.848,0.152,EC
4.0,0.18276,ed,gs,hs,0.0,0.224,1.0,3,1.848,0.152,EC
10.0,0.0021,ed,gs,hs,0.0,0.224,1.0,3,1.848,0.152,EC
21.0,0.0,ed,gs,hs,0.0,0.224,1.0,3,1.848,0.152,EC
46.0,0.0,ed,gs,hs,0.0,0.224,1.0,3,1.848,0.152,EC
100.0,0.0,ed,gs,hs,0.0,0.224,1.0,3,1.848,0.152,EC
215.0,0.0,ed,gs,hs,0.0,0.224,1.0,3,1.848,0.152,EC
464.0,0.0,ed,gs,hs,0.0,0.224,1.0,3,1.848,0.152,EC
1000.0,0.0,ed,gs,hs,0.0,0.224,1.0,3,1.848,0.152,EC
1.0,1.0,ed,gs,hs,0.25,0.224,1.0,3,1.848,0.152,EC
2.0,0.34698,ed,gs,hs,0.25,0.224,1.0,3,1.848,0.152,EC
4.0,0.1674,ed,gs,hs,0.25,0.224,1.0,3,1.848,0.152,EC
10.0,0.0027999999999999,ed,gs,hs,0.25,0.224,1.0,3,1.848,0.152,EC
21.0,0.0,ed,gs,hs,0.25,0.224,1.0,3,1.848,0.152,EC
46.0,0.0,ed,gs,hs,0.25,0.224,1.0,3,1.848,0.152,EC
100.0,0.0,ed,gs,hs,0.25,0.224,1.0,3,1.848,0.152,EC
215.0,0.0,ed,gs,hs,0.25,0.224,1.0,3,1.848,0.152,EC
464.0,0.0,ed,gs,hs,0.25,0.224,1.0,3,1.848,0.152,EC
1000.0,0.0,ed,gs,hs,0.25,0.224,1.0,3,1.848,0.152,EC
1.0,1.0,ed,gs,hs,0.25,0.224,0.5,5,1.848,0.152,EC
2.0,0.44062,ed,gs,hs,0.25,0.224,0.5,5,1.848,0.152,EC
4.0,0.19876,ed,gs,hs,0.25,0.224,0.5,5,1.848,0.152,EC
10.0,0.0027999999999999,ed,gs,hs,0.25,0.224,0.5,5,1.848,0.152,EC
21.0,0.0,ed,gs,hs,0.25,0.224,0.5,5,1.848,0.152,EC
46.0,0.0,ed,gs,hs,0.25,0.224,0.5,5,1.848,0.152,EC
100.0,0.0,ed,gs,hs,0.25,0.224,0.5,5,1.848,0.152,EC
215.0,0.0,ed,gs,hs,0.25,0.224,0.5,5,1.848,0.152,EC
464.0,0.0,ed,gs,hs,0.25,0.224,0.5,5,1.848,0.152,EC
1000.0,0.0,ed,gs,hs,0.25,0.224,0.5,5,1.848,0.152,EC
1.0,1.0,es,gs,hs,0.0,0.224,0.224,5,1.848,0.152,EC
2.0,0.01828,es,gs,hs,0.0,0.224,0.224,5,1.848,0.152,EC
4.0,4e-05,es,gs,hs,0.0,0.224,0.224,5,1.848,0.152,EC
10.0,0.0,es,gs,hs,0.0,0.224,0.224,5,1.848,0.152,EC
21.0,0.0,es,gs,hs,0.0,0.224,0.224,5,1.848,0.152,EC
46.0,0.0,es,gs,hs,0.0,0.224,0.224,5,1.848,0.152,EC
100.0,0.0,es,gs,hs,0.0,0.224,0.224,5,1.848,0.152,EC
215.0,0.0,es,gs,hs,0.0,0.224,0.224,5,1.848,0.152,EC
464.0,0.0,es,gs,hs,0.0,0.224,0.224,5,1.848,0.152,EC
1000.0,0.0,es,gs,hs,0.0,0.224,0.224,5,1.848,0.152,EC
1.0,1.0,ed,gs,hs,0.0,0.224,0.224,5,1.848,0.152,EC
2.0,0.42882,ed,gs,hs,0.0,0.224,0.224,5,1.848,0.152,EC
4.0,0.2136,ed,gs,hs,0.0,0.224,0.224,5,1.848,0.152,EC
10.0,0.0032,ed,gs,hs,0.0,0.224,0.224,5,1.848,0.152,EC
21.0,0.0,ed,gs,hs,0.0,0.224,0.224,5,1.848,0.152,EC
46.0,0.0,ed,gs,hs,0.0,0.224,0.224,5,1.848,0.152,EC
100.0,0.0,ed,gs,hs,0.0,0.224,0.224,5,1.848,0.152,EC
215.0,0.0,ed,gs,hs,0.0,0.224,0.224,5,1.848,0.152,EC
464.0,0.0,ed,gs,hs,0.0,0.224,0.224,5,1.848,0.152,EC
1000.0,0.0,ed,gs,hs,0.0,0.224,0.224,5,1.848,0.152,EC
1.0,1.0,es,gs,hs,1.0,0.224,0.75,7,1.848,0.152,EC
2.0,0.80888,es,gs,hs,1.0,0.224,0.75,7,1.848,0.152,EC
4.0,0.3084,es,gs,hs,1.0,0.224,0.75,7,1.848,0.152,EC
10.0,0.0336,es,gs,hs,1.0,0.224,0.75,7,1.848,0.152,EC
21.0,0.00084,es,gs,hs,1.0,0.224,0.75,7,1.848,0.152,EC
46.0,0.0,es,gs,hs,1.0,0.224,0.75,7,1.848,0.152,EC
100.0,0.0,es,gs,hs,1.0,0.224,0.75,7,1.848,0.152,EC
215.0,0.0,es,gs,hs,1.0,0.224,0.75,7,1.848,0.152,EC
464.0,0.0,es,gs,hs,1.0,0.224,0.75,7,1.848,0.152,EC
1000.0,0.0,es,gs,hs,1.0,0.224,0.75,7,1.848,0.152,EC
1.0,1.0,ed,gs,hs,0.0,0.224,0.75,3,1.848,0.152,EC
2.0,0.33264,ed,gs,hs,0.0,0.224,0.75,3,1.848,0.152,EC
4.0,0.15192,ed,gs,hs,0.0,0.224,0.75,3,1.848,0.152,EC
10.0,0.0017,ed,gs,hs,0.0,0.224,0.75,3,1.848,0.152,EC
21.0,0.0,ed,gs,hs,0.0,0.224,0.75,3,1.848,0.152,EC
46.0,0.0,ed,gs,hs,0.0,0.224,0.75,3,1.848,0.152,EC
100.0,0.0,ed,gs,hs,0.0,0.224,0.75,3,1.848,0.152,EC
215.0,0.0,ed,gs,hs,0.0,0.224,0.75,3,1.848,0.152,EC
464.0,0.0,ed,gs,hs,0.0,0.224,0.75,3,1.848,0.152,EC
1000.0,0.0,ed,gs,hs,0.0,0.224,0.75,3,1.848,0.152,EC
1.0,1.0,ed,gs,hs,0.75,0.224,1.0,3,1.848,0.152,EC
2.0,0.32994,ed,gs,hs,0.75,0.224,1.0,3,1.848,0.152,EC
4.0,0.14036,ed,gs,hs,0.75,0.224,1.0,3,1.848,0.152,EC
10.0,0.0023,ed,gs,hs,0.75,0.224,1.0,3,1.848,0.152,EC
21.0,0.0,ed,gs,hs,0.75,0.224,1.0,3,1.848,0.152,EC
46.0,0.0,ed,gs,hs,0.75,0.224,1.0,3,1.848,0.152,EC
100.0,0.0,ed,gs,hs,0.75,0.224,1.0,3,1.848,0.152,EC
215.0,0.0,ed,gs,hs,0.75,0.224,1.0,3,1.848,0.152,EC
464.0,0.0,ed,gs,hs,0.75,0.224,1.0,3,1.848,0.152,EC
1000.0,0.0,ed,gs,hs,0.75,0.224,1.0,3,1.848,0.152,EC
1.0,1.0,ed,gs,hs,0.75,0.224,0.5,5,1.848,0.152,EC
2.0,0.46484,ed,gs,hs,0.75,0.224,0.5,5,1.848,0.152,EC
4.0,0.20428,ed,gs,hs,0.75,0.224,0.5,5,1.848,0.152,EC
10.0,0.0026,ed,gs,hs,0.75,0.224,0.5,5,1.848,0.152,EC
21.0,0.0,ed,gs,hs,0.75,0.224,0.5,5,1.848,0.152,EC
46.0,0.0,ed,gs,hs,0.75,0.224,0.5,5,1.848,0.152,EC
100.0,0.0,ed,gs,hs,0.75,0.224,0.5,5,1.848,0.152,EC
215.0,0.0,ed,gs,hs,0.75,0.224,0.5,5,1.848,0.152,EC
464.0,0.0,ed,gs,hs,0.75,0.224,0.5,5,1.848,0.152,EC
1000.0,0.0,ed,gs,hs,0.75,0.224,0.5,5,1.848,0.152,EC
1.0,1.0,ed,gs,hs,0.5,0.224,0.75,3,1.848,0.152,EC
2.0,0.33562,ed,gs,hs,0.5,0.224,0.75,3,1.848,0.152,EC
4.0,0.13484,ed,gs,hs,0.5,0.224,0.75,3,1.848,0.152,EC
10.0,0.0021,ed,gs,hs,0.5,0.224,0.75,3,1.848,0.152,EC
21.0,0.0,ed,gs,hs,0.5,0.224,0.75,3,1.848,0.152,EC
46.0,0.0,ed,gs,hs,0.5,0.224,0.75,3,1.848,0.152,EC
100.0,0.0,ed,gs,hs,0.5,0.224,0.75,3,1.848,0.152,EC
215.0,0.0,ed,gs,hs,0.5,0.224,0.75,3,1.848,0.152,EC
464.0,0.0,ed,gs,hs,0.5,0.224,0.75,3,1.848,0.152,EC
1000.0,0.0,ed,gs,hs,0.5,0.224,0.75,3,1.848,0.152,EC
