N,NPfix,fits,germs,hards,pGermBH,pGermWT,bankLength,fmean,fvar
100.0,0.252,fd,gs,ss,0.5,0.9,7,1.1,0.01
215.0,0.1032,fd,gs,ss,0.5,0.9,7,1.1,0.01
464.0,0.00464,fd,gs,ss,0.5,0.9,7,1.1,0.01
1000.0,0.0,fd,gs,ss,0.5,0.9,7,1.1,0.01
1.0,1.0,fd,gs,hs,0.5,1.0,3,1.0,0.05
2.0,0.588,fd,gs,hs,0.5,1.0,3,1.0,0.05
4.0,0.28232,fd,gs,hs,0.5,1.0,3,1.0,0.05
10.0,0.0119,fd,gs,hs,0.5,1.0,3,1.0,0.05
21.0,0.0,fd,gs,hs,0.5,1.0,3,1.0,0.05
46.0,0.0,fd,gs,hs,0.5,1.0,3,1.0,0.05
100.0,0.0,fd,gs,hs,0.5,1.0,3,1.0,0.05
215.0,0.0,fd,gs,hs,0.5,1.0,3,1.0,0.05
464.0,0.0,fd,gs,hs,0.5,1.0,3,1.0,0.05
1000.0,0.0,fd,gs,hs,0.5,1.0,3,1.0,0.05
1.0,1.0,fd,gs,hs,0.5,0.6,7,0.9,0.1
2.0,0.62786,fd,gs,hs,0.5,0.6,7,0.9,0.1
4.0,0.25504,fd,gs,hs,0.5,0.6,7,0.9,0.1
10.0,0.0052,fd,gs,hs,0.5,0.6,7,0.9,0.1
21.0,0.0,fd,gs,hs,0.5,0.6,7,0.9,0.1
46.0,0.0,fd,gs,hs,0.5,0.6,7,0.9,0.1
100.0,0.0,fd,gs,hs,0.5,0.6,7,0.9,0.1
215.0,0.0,fd,gs,hs,0.5,0.6,7,0.9,0.1
464.0,0.0,fd,gs,hs,0.5,0.6,7,0.9,0.1
1000.0,0.0,fd,gs,hs,0.5,0.6,7,0.9,0.1
1.0,1.0,fs,gs,hs,0.7,0.9,7,1.0,0.01
2.0,0.6516,fs,gs,hs,0.7,0.9,7,1.0,0.01
4.0,0.466,fs,gs,hs,0.7,0.9,7,1.0,0.01
10.0,0.1527,fs,gs,hs,0.7,0.9,7,1.0,0.01
21.0,0.0084,fs,gs,hs,0.7,0.9,7,1.0,0.01
46.0,0.0,fs,gs,hs,0.7,0.9,7,1.0,0.01
100.0,0.0,fs,gs,hs,0.7,0.9,7,1.0,0.01
215.0,0.0,fs,gs,hs,0.7,0.9,7,1.0,0.01
464.0,0.0,fs,gs,hs,0.7,0.9,7,1.0,0.01
1000.0,0.0,fs,gs,hs,0.7,0.9,7,1.0,0.01
1.0,1.0,fs,gs,hs,0.6,0.7,3,1.0,0.01
2.0,0.65326,fs,gs,hs,0.6,0.7,3,1.0,0.01
4.0,0.39052,fs,gs,hs,0.6,0.7,3,1.0,0.01
10.0,0.0466,fs,gs,hs,0.6,0.7,3,1.0,0.01
21.0,0.00021,fs,gs,hs,0.6,0.7,3,1.0,0.01
46.0,0.0,fs,gs,hs,0.6,0.7,3,1.0,0.01
100.0,0.0,fs,gs,hs,0.6,0.7,3,1.0,0.01
215.0,0.0,fs,gs,hs,0.6,0.7,3,1.0,0.01
464.0,0.0,fs,gs,hs,0.6,0.7,3,1.0,0.01
1000.0,0.0,fs,gs,hs,0.6,0.7,3,1.0,0.01
1.0,1.0,fd,gs,ss,1.0,0.7,7,1.1,0.05
2.0,1.45774,fd,gs,ss,1.0,0.7,7,1.1,0.05
4.0,1.67116,fd,gs,ss,1.0,0.7,7,1.1,0.05
10.0,1.5796,fd,gs,ss,1.0,0.7,7,1.1,0.05
21.0,1.55379,fd,gs,ss,1.0,0.7,7,1.1,0.05
46.0,1.50374,fd,gs,ss,1.0,0.7,7,1.1,0.05
100.0,1.551,fd,gs,ss,1.0,0.7,7,1.1,0.05
215.0,1.51145,fd,gs,ss,1.0,0.7,7,1.1,0.05
464.0,1.4616,fd,gs,ss,1.0,0.7,7,1.1,0.05
1000.0,1.5399999999999998,fd,gs,ss,1.0,0.7,7,1.1,0.05
1.0,1.0,fd,gs,hs,0.5,0.7,3,1.1,0.1
2.0,0.69516,fd,gs,hs,0.5,0.7,3,1.1,0.1
4.0,0.40876,fd,gs,hs,0.5,0.7,3,1.1,0.1
10.0,0.0336,fd,gs,hs,0.5,0.7,3,1.1,0.1
21.0,0.00042,fd,gs,hs,0.5,0.7,3,1.1,0.1
46.0,0.0,fd,gs,hs,0.5,0.7,3,1.1,0.1
100.0,0.0,fd,gs,hs,0.5,0.7,3,1.1,0.1
215.0,0.0,fd,gs,hs,0.5,0.7,3,1.1,0.1
464.0,0.0,fd,gs,hs,0.5,0.7,3,1.1,0.1
1000.0,0.0,fd,gs,hs,0.5,0.7,3,1.1,0.1
1.0,1.0,fd,gs,hs,0.5,1.0,3,1.1,0.05
2.0,0.63748,fd,gs,hs,0.5,1.0,3,1.1,0.05
4.0,0.37448,fd,gs,hs,0.5,1.0,3,1.1,0.05
10.0,0.0338,fd,gs,hs,0.5,1.0,3,1.1,0.05
21.0,0.00021,fd,gs,hs,0.5,1.0,3,1.1,0.05
46.0,0.0,fd,gs,hs,0.5,1.0,3,1.1,0.05
100.0,0.0,fd,gs,hs,0.5,1.0,3,1.1,0.05
215.0,0.0,fd,gs,hs,0.5,1.0,3,1.1,0.05
464.0,0.0,fd,gs,hs,0.5,1.0,3,1.1,0.05
1000.0,0.0,fd,gs,hs,0.5,1.0,3,1.1,0.05
1.0,1.0,fs,gs,hs,0.7,0.9,7,1.1,0.01
2.0,0.7165,fs,gs,hs,0.7,0.9,7,1.1,0.01
4.0,0.60632,fs,gs,hs,0.7,0.9,7,1.1,0.01
10.0,0.4821,fs,gs,hs,0.7,0.9,7,1.1,0.01
21.0,0.19908,fs,gs,hs,0.7,0.9,7,1.1,0.01
46.0,0.51106,fs,gs,hs,0.7,0.9,7,1.1,0.01
100.0,0.635,fs,gs,hs,0.7,0.9,7,1.1,0.01
215.0,0.6600499999999999,fs,gs,hs,0.7,0.9,7,1.1,0.01
464.0,0.72848,fs,gs,hs,0.7,0.9,7,1.1,0.01
1000.0,0.8899999999999999,fs,gs,hs,0.7,0.9,7,1.1,0.01
1.0,1.0,fd,gs,ss,1.0,0.7,7,1.0,0.05
2.0,1.4622,fd,gs,ss,1.0,0.7,7,1.0,0.05
4.0,1.65892,fd,gs,ss,1.0,0.7,7,1.0,0.05
10.0,1.5846,fd,gs,ss,1.0,0.7,7,1.0,0.05
21.0,1.5477,fd,gs,ss,1.0,0.7,7,1.0,0.05
46.0,1.52214,fd,gs,ss,1.0,0.7,7,1.0,0.05
100.0,1.476,fd,gs,ss,1.0,0.7,7,1.0,0.05
215.0,1.66195,fd,gs,ss,1.0,0.7,7,1.0,0.05
464.0,1.4987199999999998,fd,gs,ss,1.0,0.7,7,1.0,0.05
1000.0,1.66,fd,gs,ss,1.0,0.7,7,1.0,0.05
1.0,1.0,fs,gs,hs,0.6,0.7,3,1.1,0.01
2.0,0.7299,fs,gs,hs,0.6,0.7,3,1.1,0.01
4.0,0.5338,fs,gs,hs,0.6,0.7,3,1.1,0.01
10.0,0.1602,fs,gs,hs,0.6,0.7,3,1.1,0.01
21.0,0.01071,fs,gs,hs,0.6,0.7,3,1.1,0.01
46.0,0.15318,fs,gs,hs,0.6,0.7,3,1.1,0.01
100.0,0.088,fs,gs,hs,0.6,0.7,3,1.1,0.01
215.0,0.01075,fs,gs,hs,0.6,0.7,3,1.1,0.01
464.0,0.0,fs,gs,hs,0.6,0.7,3,1.1,0.01
1000.0,0.0,fs,gs,hs,0.6,0.7,3,1.1,0.01
1.0,1.0,fd,gs,ss,0.8,0.9,7,0.9,0.01
2.0,1.04986,fd,gs,ss,0.8,0.9,7,0.9,0.01
4.0,0.97092,fd,gs,ss,0.8,0.9,7,0.9,0.01
10.0,0.9024,fd,gs,ss,0.8,0.9,7,0.9,0.01
21.0,0.91539,fd,gs,ss,0.8,0.9,7,0.9,0.01
46.0,0.89838,fd,gs,ss,0.8,0.9,7,0.9,0.01
100.0,0.911,fd,gs,ss,0.8,0.9,7,0.9,0.01
215.0,0.8900999999999999,fd,gs,ss,0.8,0.9,7,0.9,0.01
464.0,0.96048,fd,gs,ss,0.8,0.9,7,0.9,0.01
1000.0,0.79,fd,gs,ss,0.8,0.9,7,0.9,0.01
1.0,1.0,fd,gs,ss,0.9,0.7,3,0.9,0.01
2.0,1.41388,fd,gs,ss,0.9,0.7,3,0.9,0.01
4.0,1.53556,fd,gs,ss,0.9,0.7,3,0.9,0.01
10.0,1.4914,fd,gs,ss,0.9,0.7,3,0.9,0.01
21.0,1.5819299999999998,fd,gs,ss,0.9,0.7,3,0.9,0.01
46.0,1.9228,fd,gs,ss,0.9,0.7,3,0.9,0.01
100.0,2.8240000000000003,fd,gs,ss,0.9,0.7,3,0.9,0.01
215.0,5.27395,fd,gs,ss,0.9,0.7,3,0.9,0.01
464.0,11.2752,fd,gs,ss,0.9,0.7,3,0.9,0.01
1000.0,23.73,fd,gs,ss,0.9,0.7,3,0.9,0.01
1.0,1.0,fs,gs,ss,0.8,1.0,3,0.9,0.1
2.0,0.86546,fs,gs,ss,0.8,1.0,3,0.9,0.1
4.0,0.8134,fs,gs,ss,0.8,1.0,3,0.9,0.1
10.0,0.8021,fs,gs,ss,0.8,1.0,3,0.9,0.1
21.0,0.77511,fs,gs,ss,0.8,1.0,3,0.9,0.1
46.0,0.72358,fs,gs,ss,0.8,1.0,3,0.9,0.1
100.0,0.612,fs,gs,ss,0.8,1.0,3,0.9,0.1
215.0,0.5676,fs,gs,ss,0.8,1.0,3,0.9,0.1
464.0,0.3016,fs,gs,ss,0.8,1.0,3,0.9,0.1
1000.0,0.08,fs,gs,ss,0.8,1.0,3,0.9,0.1
1.0,1.0,fd,gs,ss,0.7,0.6,3,0.9,0.01
2.0,1.4286,fd,gs,ss,0.7,0.6,3,0.9,0.01
4.0,1.52288,fd,gs,ss,0.7,0.6,3,0.9,0.01
10.0,1.4706,fd,gs,ss,0.7,0.6,3,0.9,0.01
21.0,1.83078,fd,gs,ss,0.7,0.6,3,0.9,0.01
46.0,2.8911,fd,gs,ss,0.7,0.6,3,0.9,0.01
100.0,5.755,fd,gs,ss,0.7,0.6,3,0.9,0.01
215.0,12.4399,fd,gs,ss,0.7,0.6,3,0.9,0.01
464.0,27.079040000000003,fd,gs,ss,0.7,0.6,3,0.9,0.01
1000.0,55.71,fd,gs,ss,0.7,0.6,3,0.9,0.01
1.0,1.0,fd,gs,ss,0.6,0.8,7,0.9,0.01
2.0,1.0761,fd,gs,ss,0.6,0.8,7,0.9,0.01
4.0,0.88076,fd,gs,ss,0.6,0.8,7,0.9,0.01
10.0,0.7652000000000001,fd,gs,ss,0.6,0.8,7,0.9,0.01
21.0,0.7179899999999999,fd,gs,ss,0.6,0.8,7,0.9,0.01
46.0,0.6964400000000001,fd,gs,ss,0.6,0.8,7,0.9,0.01
100.0,0.6859999999999999,fd,gs,ss,0.6,0.8,7,0.9,0.01
215.0,0.6364,fd,gs,ss,0.6,0.8,7,0.9,0.01
464.0,0.46864,fd,gs,ss,0.6,0.8,7,0.9,0.01
1000.0,0.23,fd,gs,ss,0.6,0.8,7,0.9,0.01
1.0,1.0,fs,gs,hs,0.8,0.6,3,1.1,0.01
2.0,0.77314,fs,gs,hs,0.8,0.6,3,1.1,0.01
4.0,0.70544,fs,gs,hs,0.8,0.6,3,1.1,0.01
10.0,0.7374,fs,gs,hs,0.8,0.6,3,1.1,0.01
21.0,0.98868,fs,gs,hs,0.8,0.6,3,1.1,0.01
46.0,1.47614,fs,gs,hs,0.8,0.6,3,1.1,0.01
100.0,3.716,fs,gs,hs,0.8,0.6,3,1.1,0.01
215.0,9.2536,fs,gs,hs,0.8,0.6,3,1.1,0.01
464.0,21.80336,fs,gs,hs,0.8,0.6,3,1.1,0.01
1000.0,46.6,fs,gs,hs,0.8,0.6,3,1.1,0.01
1.0,1.0,fs,gs,ss,0.7,0.5,5,1.0,0.05
2.0,1.57108,fs,gs,ss,0.7,0.5,5,1.0,0.05
4.0,1.89588,fs,gs,ss,0.7,0.5,5,1.0,0.05
10.0,1.7891,fs,gs,ss,0.7,0.5,5,1.0,0.05
21.0,2.24238,fs,gs,ss,0.7,0.5,5,1.0,0.05
46.0,3.53556,fs,gs,ss,0.7,0.5,5,1.0,0.05
100.0,6.797000000000001,fs,gs,ss,0.7,0.5,5,1.0,0.05
215.0,14.912400000000002,fs,gs,ss,0.7,0.5,5,1.0,0.05
464.0,31.77936,fs,gs,ss,0.7,0.5,5,1.0,0.05
1000.0,65.46000000000001,fs,gs,ss,0.7,0.5,5,1.0,0.05
1.0,1.0,fs,gs,hs,0.9,0.8,7,1.1,0.01
2.0,0.72642,fs,gs,hs,0.9,0.8,7,1.1,0.01
4.0,0.65744,fs,gs,hs,0.9,0.8,7,1.1,0.01
10.0,0.7099,fs,gs,hs,0.9,0.8,7,1.1,0.01
21.0,0.88557,fs,gs,hs,0.9,0.8,7,1.1,0.01
46.0,1.0212,fs,gs,hs,0.9,0.8,7,1.1,0.01
100.0,0.804,fs,gs,hs,0.9,0.8,7,1.1,0.01
215.0,0.9546,fs,gs,hs,0.9,0.8,7,1.1,0.01
464.0,1.1136,fs,gs,hs,0.9,0.8,7,1.1,0.01
1000.0,1.0399999999999998,fs,gs,hs,0.9,0.8,7,1.1,0.01
1.0,1.0,fs,gs,hs,0.8,0.6,3,1.0,0.01
2.0,0.69716,fs,gs,hs,0.8,0.6,3,1.0,0.01
4.0,0.52796,fs,gs,hs,0.8,0.6,3,1.0,0.01
10.0,0.2821,fs,gs,hs,0.8,0.6,3,1.0,0.01
21.0,0.06552,fs,gs,hs,0.8,0.6,3,1.0,0.01
46.0,0.00092,fs,gs,hs,0.8,0.6,3,1.0,0.01
100.0,0.0,fs,gs,hs,0.8,0.6,3,1.0,0.01
215.0,0.0,fs,gs,hs,0.8,0.6,3,1.0,0.01
464.0,0.0,fs,gs,hs,0.8,0.6,3,1.0,0.01
1000.0,0.0,fs,gs,hs,0.8,0.6,3,1.0,0.01
1.0,1.0,fs,gs,ss,0.7,0.5,5,1.1,0.05
2.0,1.56938,fs,gs,ss,0.7,0.5,5,1.1,0.05
4.0,1.89124,fs,gs,ss,0.7,0.5,5,1.1,0.05
10.0,1.7769,fs,gs,ss,0.7,0.5,5,1.1,0.05
21.0,2.22621,fs,gs,ss,0.7,0.5,5,1.1,0.05
46.0,3.45184,fs,gs,ss,0.7,0.5,5,1.1,0.05
100.0,6.915,fs,gs,ss,0.7,0.5,5,1.1,0.05
215.0,14.38565,fs,gs,ss,0.7,0.5,5,1.1,0.05
464.0,31.301440000000003,fs,gs,ss,0.7,0.5,5,1.1,0.05
1000.0,66.8,fs,gs,ss,0.7,0.5,5,1.1,0.05
1.0,1.0,fs,gs,hs,0.9,0.8,7,1.0,0.01
2.0,0.65622,fs,gs,hs,0.9,0.8,7,1.0,0.01
4.0,0.4974,fs,gs,hs,0.9,0.8,7,1.0,0.01
10.0,0.3674,fs,gs,hs,0.9,0.8,7,1.0,0.01
21.0,0.2406599999999999,fs,gs,hs,0.9,0.8,7,1.0,0.01
46.0,0.04692,fs,gs,hs,0.9,0.8,7,1.0,0.01
100.0,0.0,fs,gs,hs,0.9,0.8,7,1.0,0.01
215.0,0.0,fs,gs,hs,0.9,0.8,7,1.0,0.01
464.0,0.0,fs,gs,hs,0.9,0.8,7,1.0,0.01
1000.0,0.0,fs,gs,hs,0.9,0.8,7,1.0,0.01
1.0,1.0,fd,gs,hs,0.8,0.5,5,0.9,0.05
2.0,0.63536,fd,gs,hs,0.8,0.5,5,0.9,0.05
4.0,0.37124,fd,gs,hs,0.8,0.5,5,0.9,0.05
10.0,0.0595,fd,gs,hs,0.8,0.5,5,0.9,0.05
21.0,0.00147,fd,gs,hs,0.8,0.5,5,0.9,0.05
46.0,0.0,fd,gs,hs,0.8,0.5,5,0.9,0.05
100.0,0.0,fd,gs,hs,0.8,0.5,5,0.9,0.05
215.0,0.0,fd,gs,hs,0.8,0.5,5,0.9,0.05
464.0,0.0,fd,gs,hs,0.8,0.5,5,0.9,0.05
1000.0,0.0,fd,gs,hs,0.8,0.5,5,0.9,0.05
1.0,1.0,fs,gs,hs,1.0,0.8,3,0.9,0.05
2.0,0.56982,fs,gs,hs,1.0,0.8,3,0.9,0.05
4.0,0.3622,fs,gs,hs,1.0,0.8,3,0.9,0.05
10.0,0.1325,fs,gs,hs,1.0,0.8,3,0.9,0.05
21.0,0.01974,fs,gs,hs,1.0,0.8,3,0.9,0.05
46.0,0.00092,fs,gs,hs,1.0,0.8,3,0.9,0.05
100.0,0.0,fs,gs,hs,1.0,0.8,3,0.9,0.05
215.0,0.0,fs,gs,hs,1.0,0.8,3,0.9,0.05
464.0,0.0,fs,gs,hs,1.0,0.8,3,0.9,0.05
1000.0,0.0,fs,gs,hs,1.0,0.8,3,0.9,0.05
1.0,1.0,fd,gs,hs,0.5,0.5,5,1.0,0.05
2.0,0.70724,fd,gs,hs,0.5,0.5,5,1.0,0.05
4.0,0.38396,fd,gs,hs,0.5,0.5,5,1.0,0.05
10.0,0.0209999999999999,fd,gs,hs,0.5,0.5,5,1.0,0.05
21.0,0.0,fd,gs,hs,0.5,0.5,5,1.0,0.05
46.0,0.0,fd,gs,hs,0.5,0.5,5,1.0,0.05
100.0,0.0,fd,gs,hs,0.5,0.5,5,1.0,0.05
215.0,0.0,fd,gs,hs,0.5,0.5,5,1.0,0.05
464.0,0.0,fd,gs,hs,0.5,0.5,5,1.0,0.05
1000.0,0.0,fd,gs,hs,0.5,0.5,5,1.0,0.05
1.0,1.0,fs,gs,hs,0.5,0.6,3,0.9,0.01
2.0,0.55248,fs,gs,hs,0.5,0.6,3,0.9,0.01
4.0,0.20496,fs,gs,hs,0.5,0.6,3,0.9,0.01
10.0,0.0029999999999999,fs,gs,hs,0.5,0.6,3,0.9,0.01
21.0,0.0,fs,gs,hs,0.5,0.6,3,0.9,0.01
46.0,0.0,fs,gs,hs,0.5,0.6,3,0.9,0.01
100.0,0.0,fs,gs,hs,0.5,0.6,3,0.9,0.01
215.0,0.0,fs,gs,hs,0.5,0.6,3,0.9,0.01
464.0,0.0,fs,gs,hs,0.5,0.6,3,0.9,0.01
1000.0,0.0,fs,gs,hs,0.5,0.6,3,0.9,0.01
1.0,1.0,fd,gs,hs,0.7,0.9,3,1.0,0.1
2.0,0.64762,fd,gs,hs,0.7,0.9,3,1.0,0.1
4.0,0.4444,fd,gs,hs,0.7,0.9,3,1.0,0.1
10.0,0.1354,fd,gs,hs,0.7,0.9,3,1.0,0.1
21.0,0.00651,fd,gs,hs,0.7,0.9,3,1.0,0.1
46.0,0.0,fd,gs,hs,0.7,0.9,3,1.0,0.1
100.0,0.0,fd,gs,hs,0.7,0.9,3,1.0,0.1
215.0,0.0,fd,gs,hs,0.7,0.9,3,1.0,0.1
464.0,0.0,fd,gs,hs,0.7,0.9,3,1.0,0.1
1000.0,0.0,fd,gs,hs,0.7,0.9,3,1.0,0.1
1.0,1.0,fs,gs,hs,0.9,0.8,3,0.9,0.1
2.0,0.5676,fs,gs,hs,0.9,0.8,3,0.9,0.1
4.0,0.34476,fs,gs,hs,0.9,0.8,3,0.9,0.1
10.0,0.108,fs,gs,hs,0.9,0.8,3,0.9,0.1
21.0,0.00861,fs,gs,hs,0.9,0.8,3,0.9,0.1
46.0,0.0,fs,gs,hs,0.9,0.8,3,0.9,0.1
100.0,0.0,fs,gs,hs,0.9,0.8,3,0.9,0.1
215.0,0.0,fs,gs,hs,0.9,0.8,3,0.9,0.1
464.0,0.0,fs,gs,hs,0.9,0.8,3,0.9,0.1
1000.0,0.0,fs,gs,hs,0.9,0.8,3,0.9,0.1
1.0,1.0,fd,gs,hs,0.6,0.6,7,1.1,0.1
2.0,0.79704,fd,gs,hs,0.6,0.6,7,1.1,0.1
4.0,0.6212,fd,gs,hs,0.6,0.6,7,1.1,0.1
10.0,0.2352,fd,gs,hs,0.6,0.6,7,1.1,0.1
21.0,0.16086,fd,gs,hs,0.6,0.6,7,1.1,0.1
46.0,0.6738999999999999,fd,gs,hs,0.6,0.6,7,1.1,0.1
100.0,0.822,fd,gs,hs,0.6,0.6,7,1.1,0.1
215.0,0.9503,fd,gs,hs,0.6,0.6,7,1.1,0.1
464.0,1.14144,fd,gs,hs,0.6,0.6,7,1.1,0.1
1000.0,1.0,fd,gs,hs,0.6,0.6,7,1.1,0.1
1.0,1.0,fd,gs,ss,0.5,1.0,7,1.0,0.1
2.0,0.6829,fd,gs,ss,0.5,1.0,7,1.0,0.1
4.0,0.54696,fd,gs,ss,0.5,1.0,7,1.0,0.1
10.0,0.4691,fd,gs,ss,0.5,1.0,7,1.0,0.1
21.0,0.4223099999999999,fd,gs,ss,0.5,1.0,7,1.0,0.1
46.0,0.33718,fd,gs,ss,0.5,1.0,7,1.0,0.1
100.0,0.258,fd,gs,ss,0.5,1.0,7,1.0,0.1
215.0,0.07955,fd,gs,ss,0.5,1.0,7,1.0,0.1
464.0,0.01392,fd,gs,ss,0.5,1.0,7,1.0,0.1
1000.0,0.0,fd,gs,ss,0.5,1.0,7,1.0,0.1
1.0,1.0,fs,gs,hs,0.8,0.6,3,1.0,0.1
2.0,0.6871,fs,gs,hs,0.8,0.6,3,1.0,0.1
4.0,0.51996,fs,gs,hs,0.8,0.6,3,1.0,0.1
10.0,0.274,fs,gs,hs,0.8,0.6,3,1.0,0.1
21.0,0.0573299999999999,fs,gs,hs,0.8,0.6,3,1.0,0.1
46.0,0.0,fs,gs,hs,0.8,0.6,3,1.0,0.1
100.0,0.0,fs,gs,hs,0.8,0.6,3,1.0,0.1
215.0,0.0,fs,gs,hs,0.8,0.6,3,1.0,0.1
464.0,0.0,fs,gs,hs,0.8,0.6,3,1.0,0.1
1000.0,0.0,fs,gs,hs,0.8,0.6,3,1.0,0.1
1.0,1.0,fd,gs,hs,0.5,0.5,5,1.1,0.05
2.0,0.79966,fd,gs,hs,0.5,0.5,5,1.1,0.05
4.0,0.54464,fd,gs,hs,0.5,0.5,5,1.1,0.05
10.0,0.0674,fd,gs,hs,0.5,0.5,5,1.1,0.05
21.0,0.11802,fd,gs,hs,0.5,0.5,5,1.1,0.05
46.0,0.56718,fd,gs,hs,0.5,0.5,5,1.1,0.05
100.0,0.729,fd,gs,hs,0.5,0.5,5,1.1,0.05
215.0,0.86215,fd,gs,hs,0.5,0.5,5,1.1,0.05
464.0,0.7934399999999999,fd,gs,hs,0.5,0.5,5,1.1,0.05
1000.0,0.8400000000000001,fd,gs,hs,0.5,0.5,5,1.1,0.05
1.0,1.0,fs,gs,hs,0.9,0.9,7,1.1,0.1
2.0,0.69518,fs,gs,hs,0.9,0.9,7,1.1,0.1
4.0,0.62108,fs,gs,hs,0.9,0.9,7,1.1,0.1
10.0,0.6962999999999999,fs,gs,hs,0.9,0.9,7,1.1,0.1
21.0,0.83769,fs,gs,hs,0.9,0.9,7,1.1,0.1
46.0,0.96416,fs,gs,hs,0.9,0.9,7,1.1,0.1
100.0,0.628,fs,gs,hs,0.9,0.9,7,1.1,0.1
215.0,0.6966,fs,gs,hs,0.9,0.9,7,1.1,0.1
464.0,0.90944,fs,gs,hs,0.9,0.9,7,1.1,0.1
1000.0,0.8099999999999999,fs,gs,hs,0.9,0.9,7,1.1,0.1
1.0,1.0,fd,gs,hs,0.6,0.7,3,0.9,0.1
2.0,0.58458,fd,gs,hs,0.6,0.7,3,0.9,0.1
4.0,0.25904,fd,gs,hs,0.6,0.7,3,0.9,0.1
10.0,0.0103,fd,gs,hs,0.6,0.7,3,0.9,0.1
21.0,0.0,fd,gs,hs,0.6,0.7,3,0.9,0.1
46.0,0.0,fd,gs,hs,0.6,0.7,3,0.9,0.1
100.0,0.0,fd,gs,hs,0.6,0.7,3,0.9,0.1
215.0,0.0,fd,gs,hs,0.6,0.7,3,0.9,0.1
464.0,0.0,fd,gs,hs,0.6,0.7,3,0.9,0.1
1000.0,0.0,fd,gs,hs,0.6,0.7,3,0.9,0.1
1.0,1.0,fd,gs,hs,0.8,1.0,3,1.0,0.05
2.0,0.62686,fd,gs,hs,0.8,1.0,3,1.0,0.05
4.0,0.4784,fd,gs,hs,0.8,1.0,3,1.0,0.05
10.0,0.2821,fd,gs,hs,0.8,1.0,3,1.0,0.05
21.0,0.05628,fd,gs,hs,0.8,1.0,3,1.0,0.05
46.0,0.0,fd,gs,hs,0.8,1.0,3,1.0,0.05
100.0,0.0,fd,gs,hs,0.8,1.0,3,1.0,0.05
215.0,0.0,fd,gs,hs,0.8,1.0,3,1.0,0.05
464.0,0.0,fd,gs,hs,0.8,1.0,3,1.0,0.05
1000.0,0.0,fd,gs,hs,0.8,1.0,3,1.0,0.05
1.0,1.0,fs,gs,ss,1.0,1.0,7,1.0,0.1
2.0,1.00182,fs,gs,ss,1.0,1.0,7,1.0,0.1
4.0,1.00632,fs,gs,ss,1.0,1.0,7,1.0,0.1
10.0,0.9886,fs,gs,ss,1.0,1.0,7,1.0,0.1
21.0,1.02732,fs,gs,ss,1.0,1.0,7,1.0,0.1
46.0,0.98624,fs,gs,ss,1.0,1.0,7,1.0,0.1
100.0,0.955,fs,gs,ss,1.0,1.0,7,1.0,0.1
215.0,0.9761,fs,gs,ss,1.0,1.0,7,1.0,0.1
464.0,1.04864,fs,gs,ss,1.0,1.0,7,1.0,0.1
1000.0,1.06,fs,gs,ss,1.0,1.0,7,1.0,0.1
1.0,1.0,fs,gs,ss,0.7,1.0,3,0.9,0.05
2.0,0.7931,fs,gs,ss,0.7,1.0,3,0.9,0.05
4.0,0.71468,fs,gs,ss,0.7,1.0,3,0.9,0.05
10.0,0.6475,fs,gs,ss,0.7,1.0,3,0.9,0.05
21.0,0.56847,fs,gs,ss,0.7,1.0,3,0.9,0.05
46.0,0.44482,fs,gs,ss,0.7,1.0,3,0.9,0.05
100.0,0.2259999999999999,fs,gs,ss,0.7,1.0,3,0.9,0.05
215.0,0.0387,fs,gs,ss,0.7,1.0,3,0.9,0.05
464.0,0.0,fs,gs,ss,0.7,1.0,3,0.9,0.05
1000.0,0.0,fs,gs,ss,0.7,1.0,3,0.9,0.05
1.0,1.0,fd,gs,hs,0.8,1.0,3,1.1,0.05
2.0,0.69236,fd,gs,hs,0.8,1.0,3,1.1,0.05
4.0,0.62552,fd,gs,hs,0.8,1.0,3,1.1,0.05
10.0,0.6308999999999999,fd,gs,hs,0.8,1.0,3,1.1,0.05
21.0,0.65646,fd,gs,hs,0.8,1.0,3,1.1,0.05
46.0,0.54694,fd,gs,hs,0.8,1.0,3,1.1,0.05
100.0,0.651,fd,gs,hs,0.8,1.0,3,1.1,0.05
215.0,0.7439,fd,gs,hs,0.8,1.0,3,1.1,0.05
464.0,0.58928,fd,gs,hs,0.8,1.0,3,1.1,0.05
1000.0,0.37,fd,gs,hs,0.8,1.0,3,1.1,0.05
1.0,1.0,fd,gs,ss,0.5,0.9,7,0.9,0.01
2.0,0.83194,fd,gs,ss,0.5,0.9,7,0.9,0.01
4.0,0.6082,fd,gs,ss,0.5,0.9,7,0.9,0.01
10.0,0.509,fd,gs,ss,0.5,0.9,7,0.9,0.01
21.0,0.4817399999999999,fd,gs,ss,0.5,0.9,7,0.9,0.01
46.0,0.39146,fd,gs,ss,0.5,0.9,7,0.9,0.01
100.0,0.268,fd,gs,ss,0.5,0.9,7,0.9,0.01
215.0,0.1032,fd,gs,ss,0.5,0.9,7,0.9,0.01
464.0,0.00464,fd,gs,ss,0.5,0.9,7,0.9,0.01
1000.0,0.0,fd,gs,ss,0.5,0.9,7,0.9,0.01
1.0,1.0,fs,gs,hs,0.8,0.5,3,1.1,0.1
2.0,0.79972,fs,gs,hs,0.8,0.5,3,1.1,0.1
4.0,0.74568,fs,gs,hs,0.8,0.5,3,1.1,0.1
10.0,0.8487,fs,gs,hs,0.8,0.5,3,1.1,0.1
