N,NPfix,envs,germs,hards,pA,pGermBH,pGermWT,bankLength,wA,wB,site
100.0,0.0,ed,gs,hs,0.75,0.227,0.75,7,1.884,0.116,GCN
215.0,0.0,ed,gs,hs,0.75,0.227,0.75,7,1.884,0.116,GCN
464.0,0.0,ed,gs,hs,0.75,0.227,0.75,7,1.884,0.116,GCN
1000.0,0.0,ed,gs,hs,0.75,0.227,0.75,7,1.884,0.116,GCN
1.0,1.0,ed,gs,hs,1.0,0.227,1.0,3,1.884,0.116,GCN
2.0,0.32436,ed,gs,hs,1.0,0.227,1.0,3,1.884,0.116,GCN
4.0,0.14088,ed,gs,hs,1.0,0.227,1.0,3,1.884,0.116,GCN
10.0,0.0031,ed,gs,hs,1.0,0.227,1.0,3,1.884,0.116,GCN
21.0,0.0,ed,gs,hs,1.0,0.227,1.0,3,1.884,0.116,GCN
46.0,0.0,ed,gs,hs,1.0,0.227,1.0,3,1.884,0.116,GCN
100.0,0.0,ed,gs,hs,1.0,0.227,1.0,3,1.884,0.116,GCN
215.0,0.0,ed,gs,hs,1.0,0.227,1.0,3,1.884,0.116,GCN
464.0,0.0,ed,gs,hs,1.0,0.227,1.0,3,1.884,0.116,GCN
1000.0,0.0,ed,gs,hs,1.0,0.227,1.0,3,1.884,0.116,GCN
1.0,1.0,es,gs,hs,0.75,0.227,0.75,5,1.884,0.116,GCN
2.0,0.59718,es,gs,hs,0.75,0.227,0.75,5,1.884,0.116,GCN
4.0,0.256,es,gs,hs,0.75,0.227,0.75,5,1.884,0.116,GCN
10.0,0.0049,es,gs,hs,0.75,0.227,0.75,5,1.884,0.116,GCN
21.0,0.0,es,gs,hs,0.75,0.227,0.75,5,1.884,0.116,GCN
46.0,0.0,es,gs,hs,0.75,0.227,0.75,5,1.884,0.116,GCN
100.0,0.0,es,gs,hs,0.75,0.227,0.75,5,1.884,0.116,GCN
215.0,0.0,es,gs,hs,0.75,0.227,0.75,5,1.884,0.116,GCN
464.0,0.0,es,gs,hs,0.75,0.227,0.75,5,1.884,0.116,GCN
1000.0,0.0,es,gs,hs,0.75,0.227,0.75,5,1.884,0.116,GCN
1.0,1.0,es,gs,hs,0.5,0.227,0.75,5,1.884,0.116,GCN
2.0,0.41552,es,gs,hs,0.5,0.227,0.75,5,1.884,0.116,GCN
4.0,0.17476,es,gs,hs,0.5,0.227,0.75,5,1.884,0.116,GCN
10.0,0.002,es,gs,hs,0.5,0.227,0.75,5,1.884,0.116,GCN
21.0,0.0,es,gs,hs,0.5,0.227,0.75,5,1.884,0.116,GCN
46.0,0.0,es,gs,hs,0.5,0.227,0.75,5,1.884,0.116,GCN
100.0,0.0,es,gs,hs,0.5,0.227,0.75,5,1.884,0.116,GCN
215.0,0.0,es,gs,hs,0.5,0.227,0.75,5,1.884,0.116,GCN
464.0,0.0,es,gs,hs,0.5,0.227,0.75,5,1.884,0.116,GCN
1000.0,0.0,es,gs,hs,0.5,0.227,0.75,5,1.884,0.116,GCN
1.0,1.0,es,gs,hs,0.75,0.227,0.75,3,1.884,0.116,GCN
2.0,0.4499,es,gs,hs,0.75,0.227,0.75,3,1.884,0.116,GCN
4.0,0.15152,es,gs,hs,0.75,0.227,0.75,3,1.884,0.116,GCN
10.0,0.002,es,gs,hs,0.75,0.227,0.75,3,1.884,0.116,GCN
21.0,0.0,es,gs,hs,0.75,0.227,0.75,3,1.884,0.116,GCN
46.0,0.0,es,gs,hs,0.75,0.227,0.75,3,1.884,0.116,GCN
100.0,0.0,es,gs,hs,0.75,0.227,0.75,3,1.884,0.116,GCN
215.0,0.0,es,gs,hs,0.75,0.227,0.75,3,1.884,0.116,GCN
464.0,0.0,es,gs,hs,0.75,0.227,0.75,3,1.884,0.116,GCN
1000.0,0.0,es,gs,hs,0.75,0.227,0.75,3,1.884,0.116,GCN
1.0,1.0,ed,gs,hs,0.75,0.227,0.5,7,1.884,0.116,GCN
2.0,0.53366,ed,gs,hs,0.75,0.227,0.5,7,1.884,0.116,GCN
4.0,0.26116,ed,gs,hs,0.75,0.227,0.5,7,1.884,0.116,GCN
10.0,0.0052,ed,gs,hs,0.75,0.227,0.5,7,1.884,0.116,GCN
21.0,0.0,ed,gs,hs,0.75,0.227,0.5,7,1.884,0.116,GCN
46.0,0.0,ed,gs,hs,0.75,0.227,0.5,7,1.884,0.116,GCN
100.0,0.0,ed,gs,hs,0.75,0.227,0.5,7,1.884,0.116,GCN
215.0,0.0,ed,gs,hs,0.75,0.227,0.5,7,1.884,0.116,GCN
464.0,0.0,ed,gs,hs,0.75,0.227,0.5,7,1.884,0.116,GCN
1000.0,0.0,ed,gs,hs,0.75,0.227,0.5,7,1.884,0.116,GCN
1.0,1.0,es,gs,hs,0.5,0.227,0.75,3,1.884,0.116,GCN
2.0,0.3092,es,gs,hs,0.5,0.227,0.75,3,1.884,0.116,GCN
4.0,0.10876,es,gs,hs,0.5,0.227,0.75,3,1.884,0.116,GCN
10.0,0.0011,es,gs,hs,0.5,0.227,0.75,3,1.884,0.116,GCN
21.0,0.0,es,gs,hs,0.5,0.227,0.75,3,1.884,0.116,GCN
46.0,0.0,es,gs,hs,0.5,0.227,0.75,3,1.884,0.116,GCN
100.0,0.0,es,gs,hs,0.5,0.227,0.75,3,1.884,0.116,GCN
215.0,0.0,es,gs,hs,0.5,0.227,0.75,3,1.884,0.116,GCN
464.0,0.0,es,gs,hs,0.5,0.227,0.75,3,1.884,0.116,GCN
1000.0,0.0,es,gs,hs,0.5,0.227,0.75,3,1.884,0.116,GCN
1.0,1.0,es,gs,hs,1.0,0.227,0.227,7,1.884,0.116,GCN
2.0,1.16242,es,gs,hs,1.0,0.227,0.227,7,1.884,0.116,GCN
4.0,0.92372,es,gs,hs,1.0,0.227,0.227,7,1.884,0.116,GCN
10.0,0.8344,es,gs,hs,1.0,0.227,0.227,7,1.884,0.116,GCN
21.0,0.95067,es,gs,hs,1.0,0.227,0.227,7,1.884,0.116,GCN
46.0,0.99038,es,gs,hs,1.0,0.227,0.227,7,1.884,0.116,GCN
100.0,0.978,es,gs,hs,1.0,0.227,0.227,7,1.884,0.116,GCN
215.0,0.9675,es,gs,hs,1.0,0.227,0.227,7,1.884,0.116,GCN
464.0,1.00688,es,gs,hs,1.0,0.227,0.227,7,1.884,0.116,GCN
1000.0,1.06,es,gs,hs,1.0,0.227,0.227,7,1.884,0.116,GCN
1.0,1.0,es,gs,hs,0.5,0.227,0.227,7,1.884,0.116,GCN
2.0,0.54388,es,gs,hs,0.5,0.227,0.227,7,1.884,0.116,GCN
4.0,0.27084,es,gs,hs,0.5,0.227,0.227,7,1.884,0.116,GCN
10.0,0.0033,es,gs,hs,0.5,0.227,0.227,7,1.884,0.116,GCN
21.0,0.0,es,gs,hs,0.5,0.227,0.227,7,1.884,0.116,GCN
46.0,0.0,es,gs,hs,0.5,0.227,0.227,7,1.884,0.116,GCN
100.0,0.0,es,gs,hs,0.5,0.227,0.227,7,1.884,0.116,GCN
215.0,0.0,es,gs,hs,0.5,0.227,0.227,7,1.884,0.116,GCN
464.0,0.0,es,gs,hs,0.5,0.227,0.227,7,1.884,0.116,GCN
1000.0,0.0,es,gs,hs,0.5,0.227,0.227,7,1.884,0.116,GCN
1.0,1.0,ed,gs,hs,1.0,0.227,0.227,5,1.884,0.116,GCN
2.0,0.5286,ed,gs,hs,1.0,0.227,0.227,5,1.884,0.116,GCN
4.0,0.26268,ed,gs,hs,1.0,0.227,0.227,5,1.884,0.116,GCN
10.0,0.004,ed,gs,hs,1.0,0.227,0.227,5,1.884,0.116,GCN
21.0,0.0,ed,gs,hs,1.0,0.227,0.227,5,1.884,0.116,GCN
46.0,0.0,ed,gs,hs,1.0,0.227,0.227,5,1.884,0.116,GCN
100.0,0.0,ed,gs,hs,1.0,0.227,0.227,5,1.884,0.116,GCN
215.0,0.0,ed,gs,hs,1.0,0.227,0.227,5,1.884,0.116,GCN
464.0,0.0,ed,gs,hs,1.0,0.227,0.227,5,1.884,0.116,GCN
1000.0,0.0,ed,gs,hs,1.0,0.227,0.227,5,1.884,0.116,GCN
1.0,1.0,ed,gs,hs,0.0,0.227,0.5,3,1.884,0.116,GCN
2.0,0.3256,ed,gs,hs,0.0,0.227,0.5,3,1.884,0.116,GCN
4.0,0.15044,ed,gs,hs,0.0,0.227,0.5,3,1.884,0.116,GCN
10.0,0.0019,ed,gs,hs,0.0,0.227,0.5,3,1.884,0.116,GCN
21.0,0.0,ed,gs,hs,0.0,0.227,0.5,3,1.884,0.116,GCN
46.0,0.0,ed,gs,hs,0.0,0.227,0.5,3,1.884,0.116,GCN
100.0,0.0,ed,gs,hs,0.0,0.227,0.5,3,1.884,0.116,GCN
215.0,0.0,ed,gs,hs,0.0,0.227,0.5,3,1.884,0.116,GCN
464.0,0.0,ed,gs,hs,0.0,0.227,0.5,3,1.884,0.116,GCN
1000.0,0.0,ed,gs,hs,0.0,0.227,0.5,3,1.884,0.116,GCN
1.0,1.0,ed,gs,hs,0.5,0.227,0.75,3,1.884,0.116,GCN
2.0,0.33466,ed,gs,hs,0.5,0.227,0.75,3,1.884,0.116,GCN
4.0,0.1482,ed,gs,hs,0.5,0.227,0.75,3,1.884,0.116,GCN
10.0,0.0029,ed,gs,hs,0.5,0.227,0.75,3,1.884,0.116,GCN
21.0,0.0,ed,gs,hs,0.5,0.227,0.75,3,1.884,0.116,GCN
46.0,0.0,ed,gs,hs,0.5,0.227,0.75,3,1.884,0.116,GCN
100.0,0.0,ed,gs,hs,0.5,0.227,0.75,3,1.884,0.116,GCN
215.0,0.0,ed,gs,hs,0.5,0.227,0.75,3,1.884,0.116,GCN
464.0,0.0,ed,gs,hs,0.5,0.227,0.75,3,1.884,0.116,GCN
1000.0,0.0,ed,gs,hs,0.5,0.227,0.75,3,1.884,0.116,GCN
1.0,1.0,ed,gs,hs,0.5,0.227,0.227,5,1.884,0.116,GCN
2.0,0.48204,ed,gs,hs,0.5,0.227,0.227,5,1.884,0.116,GCN
4.0,0.2416,ed,gs,hs,0.5,0.227,0.227,5,1.884,0.116,GCN
10.0,0.0032,ed,gs,hs,0.5,0.227,0.227,5,1.884,0.116,GCN
21.0,0.0,ed,gs,hs,0.5,0.227,0.227,5,1.884,0.116,GCN
46.0,0.0,ed,gs,hs,0.5,0.227,0.227,5,1.884,0.116,GCN
100.0,0.0,ed,gs,hs,0.5,0.227,0.227,5,1.884,0.116,GCN
215.0,0.0,ed,gs,hs,0.5,0.227,0.227,5,1.884,0.116,GCN
464.0,0.0,ed,gs,hs,0.5,0.227,0.227,5,1.884,0.116,GCN
1000.0,0.0,ed,gs,hs,0.5,0.227,0.227,5,1.884,0.116,GCN
1.0,1.0,es,gs,hs,0.75,0.227,0.5,7,1.884,0.116,GCN
2.0,0.74814,es,gs,hs,0.75,0.227,0.5,7,1.884,0.116,GCN
4.0,0.35852,es,gs,hs,0.75,0.227,0.5,7,1.884,0.116,GCN
10.0,0.0084999999999999,es,gs,hs,0.75,0.227,0.5,7,1.884,0.116,GCN
21.0,0.00714,es,gs,hs,0.75,0.227,0.5,7,1.884,0.116,GCN
46.0,0.01334,es,gs,hs,0.75,0.227,0.5,7,1.884,0.116,GCN
100.0,0.021,es,gs,hs,0.75,0.227,0.5,7,1.884,0.116,GCN
215.0,0.01075,es,gs,hs,0.75,0.227,0.5,7,1.884,0.116,GCN
464.0,0.00464,es,gs,hs,0.75,0.227,0.5,7,1.884,0.116,GCN
1000.0,0.0,es,gs,hs,0.75,0.227,0.5,7,1.884,0.116,GCN
1.0,1.0,ed,gs,hs,1.0,0.227,1.0,5,1.884,0.116,GCN
2.0,0.44324,ed,gs,hs,1.0,0.227,1.0,5,1.884,0.116,GCN
4.0,0.21992,ed,gs,hs,1.0,0.227,1.0,5,1.884,0.116,GCN
10.0,0.0059999999999999,ed,gs,hs,1.0,0.227,1.0,5,1.884,0.116,GCN
21.0,0.0,ed,gs,hs,1.0,0.227,1.0,5,1.884,0.116,GCN
46.0,0.0,ed,gs,hs,1.0,0.227,1.0,5,1.884,0.116,GCN
100.0,0.0,ed,gs,hs,1.0,0.227,1.0,5,1.884,0.116,GCN
215.0,0.0,ed,gs,hs,1.0,0.227,1.0,5,1.884,0.116,GCN
464.0,0.0,ed,gs,hs,1.0,0.227,1.0,5,1.884,0.116,GCN
1000.0,0.0,ed,gs,hs,1.0,0.227,1.0,5,1.884,0.116,GCN
1.0,1.0,es,gs,hs,0.5,0.227,0.227,5,1.884,0.116,GCN
2.0,0.48556,es,gs,hs,0.5,0.227,0.227,5,1.884,0.116,GCN
4.0,0.22444,es,gs,hs,0.5,0.227,0.227,5,1.884,0.116,GCN
10.0,0.0025,es,gs,hs,0.5,0.227,0.227,5,1.884,0.116,GCN
21.0,0.0,es,gs,hs,0.5,0.227,0.227,5,1.884,0.116,GCN
46.0,0.0,es,gs,hs,0.5,0.227,0.227,5,1.884,0.116,GCN
100.0,0.0,es,gs,hs,0.5,0.227,0.227,5,1.884,0.116,GCN
215.0,0.0,es,gs,hs,0.5,0.227,0.227,5,1.884,0.116,GCN
464.0,0.0,es,gs,hs,0.5,0.227,0.227,5,1.884,0.116,GCN
1000.0,0.0,es,gs,hs,0.5,0.227,0.227,5,1.884,0.116,GCN
1.0,1.0,es,gs,hs,1.0,0.227,0.227,5,1.884,0.116,GCN
2.0,1.0161,es,gs,hs,1.0,0.227,0.227,5,1.884,0.116,GCN
4.0,0.70052,es,gs,hs,1.0,0.227,0.227,5,1.884,0.116,GCN
10.0,0.7388,es,gs,hs,1.0,0.227,0.227,5,1.884,0.116,GCN
21.0,0.8532299999999999,es,gs,hs,1.0,0.227,0.227,5,1.884,0.116,GCN
46.0,0.96738,es,gs,hs,1.0,0.227,0.227,5,1.884,0.116,GCN
100.0,1.046,es,gs,hs,1.0,0.227,0.227,5,1.884,0.116,GCN
215.0,1.0234,es,gs,hs,1.0,0.227,0.227,5,1.884,0.116,GCN
464.0,0.96976,es,gs,hs,1.0,0.227,0.227,5,1.884,0.116,GCN
1000.0,0.96,es,gs,hs,1.0,0.227,0.227,5,1.884,0.116,GCN
1.0,1.0,ed,gs,hs,0.75,0.227,0.5,5,1.884,0.116,GCN
2.0,0.4642,ed,gs,hs,0.75,0.227,0.5,5,1.884,0.116,GCN
4.0,0.20684,ed,gs,hs,0.75,0.227,0.5,5,1.884,0.116,GCN
10.0,0.0031,ed,gs,hs,0.75,0.227,0.5,5,1.884,0.116,GCN
21.0,0.0,ed,gs,hs,0.75,0.227,0.5,5,1.884,0.116,GCN
46.0,0.0,ed,gs,hs,0.75,0.227,0.5,5,1.884,0.116,GCN
100.0,0.0,ed,gs,hs,0.75,0.227,0.5,5,1.884,0.116,GCN
215.0,0.0,ed,gs,hs,0.75,0.227,0.5,5,1.884,0.116,GCN
464.0,0.0,ed,gs,hs,0.75,0.227,0.5,5,1.884,0.116,GCN
1000.0,0.0,ed,gs,hs,0.75,0.227,0.5,5,1.884,0.116,GCN
1.0,1.0,ed,gs,hs,0.75,0.227,0.75,3,1.884,0.116,GCN
2.0,0.34114,ed,gs,hs,0.75,0.227,0.75,3,1.884,0.116,GCN
4.0,0.137,ed,gs,hs,0.75,0.227,0.75,3,1.884,0.116,GCN
10.0,0.0023,ed,gs,hs,0.75,0.227,0.75,3,1.884,0.116,GCN
21.0,0.0,ed,gs,hs,0.75,0.227,0.75,3,1.884,0.116,GCN
46.0,0.0,ed,gs,hs,0.75,0.227,0.75,3,1.884,0.116,GCN
100.0,0.0,ed,gs,hs,0.75,0.227,0.75,3,1.884,0.116,GCN
215.0,0.0,ed,gs,hs,0.75,0.227,0.75,3,1.884,0.116,GCN
464.0,0.0,ed,gs,hs,0.75,0.227,0.75,3,1.884,0.116,GCN
1000.0,0.0,ed,gs,hs,0.75,0.227,0.75,3,1.884,0.116,GCN
1.0,1.0,es,gs,hs,0.75,0.227,0.5,5,1.884,0.116,GCN
2.0,0.64664,es,gs,hs,0.75,0.227,0.5,5,1.884,0.116,GCN
4.0,0.26592,es,gs,hs,0.75,0.227,0.5,5,1.884,0.116,GCN
10.0,0.0029,es,gs,hs,0.75,0.227,0.5,5,1.884,0.116,GCN
21.0,0.0,es,gs,hs,0.75,0.227,0.5,5,1.884,0.116,GCN
46.0,0.0,es,gs,hs,0.75,0.227,0.5,5,1.884,0.116,GCN
100.0,0.0,es,gs,hs,0.75,0.227,0.5,5,1.884,0.116,GCN
215.0,0.0,es,gs,hs,0.75,0.227,0.5,5,1.884,0.116,GCN
464.0,0.0,es,gs,hs,0.75,0.227,0.5,5,1.884,0.116,GCN
1000.0,0.0,es,gs,hs,0.75,0.227,0.5,5,1.884,0.116,GCN
1.0,1.0,ed,gs,hs,1.0,0.227,1.0,7,1.884,0.116,GCN
2.0,0.52004,ed,gs,hs,1.0,0.227,1.0,7,1.884,0.116,GCN
4.0,0.27684,ed,gs,hs,1.0,0.227,1.0,7,1.884,0.116,GCN
10.0,0.0067,ed,gs,hs,1.0,0.227,1.0,7,1.884,0.116,GCN
21.0,0.0,ed,gs,hs,1.0,0.227,1.0,7,1.884,0.116,GCN
46.0,0.0,ed,gs,hs,1.0,0.227,1.0,7,1.884,0.116,GCN
100.0,0.0,ed,gs,hs,1.0,0.227,1.0,7,1.884,0.116,GCN
215.0,0.0,ed,gs,hs,1.0,0.227,1.0,7,1.884,0.116,GCN
464.0,0.0,ed,gs,hs,1.0,0.227,1.0,7,1.884,0.116,GCN
1000.0,0.0,ed,gs,hs,1.0,0.227,1.0,7,1.884,0.116,GCN
1.0,1.0,ed,gs,hs,0.5,0.227,0.5,3,1.884,0.116,GCN
2.0,0.34574,ed,gs,hs,0.5,0.227,0.5,3,1.884,0.116,GCN
4.0,0.14916,ed,gs,hs,0.5,0.227,0.5,3,1.884,0.116,GCN
10.0,0.0022,ed,gs,hs,0.5,0.227,0.5,3,1.884,0.116,GCN
21.0,0.0,ed,gs,hs,0.5,0.227,0.5,3,1.884,0.116,GCN
46.0,0.0,ed,gs,hs,0.5,0.227,0.5,3,1.884,0.116,GCN
100.0,0.0,ed,gs,hs,0.5,0.227,0.5,3,1.884,0.116,GCN
215.0,0.0,ed,gs,hs,0.5,0.227,0.5,3,1.884,0.116,GCN
464.0,0.0,ed,gs,hs,0.5,0.227,0.5,3,1.884,0.116,GCN
1000.0,0.0,ed,gs,hs,0.5,0.227,0.5,3,1.884,0.116,GCN
1.0,1.0,ed,gs,hs,0.5,0.227,0.227,7,1.884,0.116,GCN
2.0,0.53982,ed,gs,hs,0.5,0.227,0.227,7,1.884,0.116,GCN
4.0,0.28308,ed,gs,hs,0.5,0.227,0.227,7,1.884,0.116,GCN
10.0,0.0059,ed,gs,hs,0.5,0.227,0.227,7,1.884,0.116,GCN
21.0,0.0,ed,gs,hs,0.5,0.227,0.227,7,1.884,0.116,GCN
46.0,0.0,ed,gs,hs,0.5,0.227,0.227,7,1.884,0.116,GCN
100.0,0.0,ed,gs,hs,0.5,0.227,0.227,7,1.884,0.116,GCN
215.0,0.0,ed,gs,hs,0.5,0.227,0.227,7,1.884,0.116,GCN
464.0,0.0,ed,gs,hs,0.5,0.227,0.227,7,1.884,0.116,GCN
1000.0,0.0,ed,gs,hs,0.5,0.227,0.227,7,1.884,0.116,GCN
1.0,1.0,ed,gs,hs,1.0,0.227,0.227,7,1.884,0.116,GCN
2.0,0.59968,ed,gs,hs,1.0,0.227,0.227,7,1.884,0.116,GCN
4.0,0.30528,ed,gs,hs,1.0,0.227,0.227,7,1.884,0.116,GCN
10.0,0.0049,ed,gs,hs,1.0,0.227,0.227,7,1.884,0.116,GCN
21.0,0.0,ed,gs,hs,1.0,0.227,0.227,7,1.884,0.116,GCN
46.0,0.0,ed,gs,hs,1.0,0.227,0.227,7,1.884,0.116,GCN
100.0,0.0,ed,gs,hs,1.0,0.227,0.227,7,1.884,0.116,GCN
215.0,0.0,ed,gs,hs,1.0,0.227,0.227,7,1.884,0.116,GCN
464.0,0.0,ed,gs,hs,1.0,0.227,0.227,7,1.884,0.116,GCN
1000.0,0.0,ed,gs,hs,1.0,0.227,0.227,7,1.884,0.116,GCN
